"priority","origin","customer_type__c","subject","isdeleted","systemmodstamp","db_case_duration_hours__c","external_id__c","createddate","isclosed","casenumber","sfid","id","_hc_lastop","_hc_err","reason","valid__c","type"
"Medium","Twitter",NULL,"Here's bringing back #KBC10 ... weeknights will...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:21:40",True,"00002631","50046000007aD7xAAE",918,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV the app is not working and the kbc gam...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:21:40",True,"00002633","50046000007aD7zAAE",919,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Eagerly waiting to clock strike 9 as my favorit...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:01",True,"00002590","50046000007aD6LAAU",920,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Eagerly waiting for there clock for the strike ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:01",True,"00002592","50046000007aD6NAAU",921,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV . KBC Play along does not open in sony ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:52",True,"00002770","50046000007aFqRAAU",922,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan sir plz tell Sony channel to recove...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:53",True,"00002771","50046000007aFqSAAU",923,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan sir aap daily bol rhe hai aapke mob...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:53",True,"00002772","50046000007aFqTAAU",924,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Dear @SrBachchan @SonyTV App is not working.. h...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:54",True,"00002773","50046000007aFqUAAU",925,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV play along app not working....",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:54",True,"00002774","50046000007aFqVAAU",926,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @KBCsony @SrBachchan 3rd day everybody ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:55",True,"00002775","50046000007aFqWAAU",927,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV please check Sony liv app it's not working",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:55",True,"00002776","50046000007aFqXAAU",928,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV @KBCsony sonyliv app proper not workin...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:56",True,"00002777","50046000007aFqYAAU",929,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Sony Liv app is not working i have  downloaded ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:56",True,"00002778","50046000007aFqZAAU",930,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Sir Sony Liv app is not working from last 10 da...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:56",True,"00002779","50046000007aFqaAAE",931,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV Sony liv app is not working its crashin...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:57",True,"00002780","50046000007aFqbAAE",932,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Congratulations to you @SrBachchan for 18 years...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:17:59",True,"00002578","50046000007aD5rAAE",933,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Thanks @SonyTV for bringing back #KBC10 ... wee...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:17:59",True,"00002580","50046000007aD5tAAE",934,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV @SrBachchan @MahindraMarazzo @havellsi...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:39",True,"00002727","50046000007aDB6AAM",935,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:39",True,"00002728","50046000007aDB7AAM",936,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Congratulations @Bigsynergymedia @babubasu @Rel...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:17",True,"00002595","50046000007aD6fAAE",937,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@manlad_peace @SonyTV True. I am trying for las...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:35",True,"00002721","50046000007aDAwAAM",938,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:36",True,"00002722","50046000007aDAxAAM",939,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV After clicking on play along in  app, ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:36",True,"00002723","50046000007aDAyAAM",940,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"#KBC not working play along",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:09",True,"00002666","50046000007aD9eAAE",941,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Finally there's something good to watch on TV. ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:10",True,"00002667","50046000007aD9fAAE",942,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan sony Liv app has a server problem t...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:10",True,"00002668","50046000007aD9gAAE",943,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Why @SonyLIV  app is not working @SonyTV  #KBC1...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:11",True,"00002669","50046000007aD9hAAE",944,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"#KBC10 Sony Liv app was already so bad and now ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:11",True,"00002670","50046000007aD9iAAE",945,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Whats the Problem with @SonyLIV App??   Why it ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:11",True,"00002671","50046000007aD9jAAE",946,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Wanted to play KBC Play Along since JUNE feelin...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:12",True,"00002672","50046000007aD9kAAE",947,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Now I am waiting for an clock strike 9 as my fa...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:12",True,"00002673","50046000007aD9lAAE",948,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @babubasu basu  kbc play along not work...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:13",True,"00002674","50046000007aD9mAAE",949,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV  KBC play along is not working ..........",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:13",True,"00002675","50046000007aD9nAAE",950,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Hello sir trying to play kbc, tryin...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:13",True,"00002676","50046000007aD9oAAE",951,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @SrBachchan Hello sir trying to play kb...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:14",True,"00002677","50046000007aD9pAAE",952,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Our app is still not working @kbc10 #KBC10 @SrB...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:14",True,"00002678","50046000007aD9qAAE",953,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @snehak23 @ShashiSumeet @SonyT...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:16:50",True,"00002573","50046000007aD5NAAU",954,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV @SrBachchan @MahindraMarazzo @havellsi...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:34",True,"00002719","50046000007aDArAAM",955,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Mankesh_Mind Kbc is my second most favorite tv...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:34",True,"00002720","50046000007aDAsAAM",956,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"More than few million people are waiting for yo...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:17:58",True,"00002576","50046000007aD5mAAE",957,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Wow finally after for the long break @SrBachcha...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:17:58",True,"00002577","50046000007aD5nAAE",958,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV i was so excited to avail the option of...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:16",True,"00002680","50046000007aD9yAAE",959,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Seems like #KBCPlayAlong is down. Not working f...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:16",True,"00002681","50046000007aD9zAAE",960,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Thanks @SonyTV for bringing back #KBC10 ... wee...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:17",True,"00002682","50046000007aDA0AAM",961,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV Why #KBC10 app is not working?",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:17",True,"00002683","50046000007aDA1AAM",962,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV your app is not working for KBC10 !!Not...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:18",True,"00002684","50046000007aDA2AAM",963,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV Sony TV Please give explanation why you...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:18",True,"00002685","50046000007aDA3AAM",964,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Sir we are not able to play KBC alo...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:18",True,"00002686","50046000007aDA4AAM",965,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@VikasbansalEF @SrBachchan @SonyTV @babubasu @B...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:15:57",True,"00002559","50046000007aD4KAAU",966,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@VikasbansalEF @SrBachchan @babubasu @SonyTV @B...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:15:58",True,"00002560","50046000007aD4LAAU",967,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@PravsAhuja19 @SrBachchan @SonyTV @babubasu @Re...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:15:58",True,"00002561","50046000007aD4MAAU",968,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@VikasbansalEF @SrBachchan @SonyTV @babubasu @B...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:15:58",True,"00002562","50046000007aD4NAAU",969,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@mitenlapsiya @SrBachchan @SonyTV @babubasu Wow...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:15:59",True,"00002563","50046000007aD4OAAU",970,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@ManishK89979565 @SrBachchan @SonyTV Very good sar",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:16:52",True,"00002574","50046000007aD5SAAU",971,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:16:53",True,"00002575","50046000007aD5TAAU",972,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV  We try to many time to play KBC but a...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:44",True,"00002753","50046000007aFpyAAE",973,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Why sony liv app is not working?@SonyTV https:/...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:44",True,"00002754","50046000007aFpzAAE",974,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@KBCsony @SonyTV App not working for play along...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:45",True,"00002755","50046000007aFq0AAE",975,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV App is not working.",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:45",True,"00002756","50046000007aFq1AAE",976,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@KBCsony  I am really sorry to say that Sony Li...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:46",True,"00002757","50046000007aFq2AAE",977,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Sony first your Phone and  now ur App is being ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:46",True,"00002758","50046000007aFq3AAE",978,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV How to play along when your app is not...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 16:58:46",True,"00002759","50046000007aFq4AAE",979,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Kya aaj apka 9 pm ka slot book kar diya jaye ky...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:18:02",True,"00002584","50046000007aD61AAE",980,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I am too much sure to watch the entertaining sh...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:18:02",True,"00002585","50046000007aD62AAE",981,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@babubasu @SrBachchan @Bigsynergymedia @SonyTV ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:37",True,"00002724","50046000007aDB1AAM",982,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Last year #KBC9 play along was smooth with @rel...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:38",True,"00002725","50046000007aDB2AAM",983,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Good job mam",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:38",True,"00002726","50046000007aDB3AAM",984,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Dearest Sir , Good Evening .  Best ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:16:40",True,"00002564","50046000007aD4oAAE",985,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"All time favorite show",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:21:41",True,"00002634","50046000007aD82AAE",986,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:21:42",True,"00002635","50046000007aD83AAE",987,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Congratulations dear @anjanaomkashyap",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:21:48",True,"00002645","50046000007aD8RAAU",988,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Totally good to see everybody is excited to wat...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:20",True,"00002598","50046000007aD6pAAE",989,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Eagerly waiting for the clock to strike 9 to ca...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:20",True,"00002599","50046000007aD6qAAE",990,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Eagerly waiting for an clock strike 9 as my fav...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:21",True,"00002600","50046000007aD6rAAE",991,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:20:21",True,"00002601","50046000007aD6uAAE",992,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"So Finally a every Family Favorite Show #KBC10 ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:00",True,"00002648","50046000007aD9FAAU",993,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Congratulations. KBC begins tonight.",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:01",True,"00002649","50046000007aD9GAAU",994,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Sir your stage presence is beyond a...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:01",True,"00002650","50046000007aD9HAAU",995,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Ghar baithe Hot seat is not working @SonyLIV #K...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:02",True,"00002651","50046000007aD9IAAU",996,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV your sony LIV app not working on iPhone...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:02",True,"00002652","50046000007aD9JAAU",997,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Sir @SrBachchan you define #KBC10 always entert...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:03",True,"00002653","50046000007aD9KAAU",998,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyLIV kbc play along is not working on my app..",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:03",True,"00002654","50046000007aD9LAAU",999,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV  Disappointed 😐#kbc play along unable ...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:03",True,"00002655","50046000007aD9MAAU",1000,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Ghar baithe Hot seat is not working @SonyLIV #K...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:04",True,"00002656","50046000007aD9NAAU",1001,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @KBCsony your play along not working on...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:05",True,"00002659","50046000007aD9QAAU",1002,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"After years, thought of watching KBC on @SonyTV...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:05",True,"00002660","50046000007aD9RAAU",1003,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV my play along is not working what to do...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:06",True,"00002661","50046000007aD9SAAU",1004,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"#KBC10 @SrBachchan good wishes for this season",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:07",True,"00002664","50046000007aD9VAAU",1005,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @SonyLIV  Sony Retweeting tweets of peo...",False,"2019-02-26 05:58:08",NULL,NULL,"2018-09-19 11:23:07",True,"00002665","50046000007aD9WAAU",1006,NULL,NULL,"Problem Resolved",False,"General"
